id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
73296164,"Activating, then deactivating, then re-activating the primary context - can I keep the handle?","<p>Suppose that, for a device without an activated primary context, I:</p>
<ol>
<li>Call <code>cuDevicePrimaryCtxRetain()</code> and get a <code>CUcontext</code> value.</li>
<li>Call <code>cuDevicePrimaryCtxRelease()</code>; the context gets deactivated.</li>
<li>Call <code>cuDevicePrimaryCtxRetain()</code> and get another <code>CUcontext</code> value.</li>
</ol>
<p>In my (limited and anecdotal) experience, I get the same handle from both calls.</p>
<p>Are we guaranteed this behavior? That is, will all subsequent calls to <code>cuDevicePrimaryCtxRetain()</code> (in the same process) always use the same handle, even though the primary context may have been disactivated and other work done?</p>",,0,0,,2022-08-09 17:52:48.033000 UTC,,2022-08-09 17:52:48.033000 UTC,,,,,1593077,,1,0,stability|cuda-context|cuda-driver,2
73406095,Metamask confirm transation not popping out,"<p>Cant figure out why when I call for handleMinta metamask is not popping up. Thanks in advance</p>
<pre><code>async function handleMint(){
    if(window.ethereum){
        const provider = new ethers.providers.Web3Provider(window.ethereum);
        const signer  = provider.getSigner;
        const contract = new ethers.Contract(
            multicellularAddress,
            Multicellular.abi,
            signer
        );
        try {
            const response = await contract.mint(BigNumber.from(mintAmmount), {
                value: ethers.utils.parseEther((0.02 * mintAmmount).toString()),
            });
            console.log('reponse: ', response);
            
        } catch (err){
            console.log(&quot;error &quot;,err)
        }
    }
}
</code></pre>",,0,0,,2022-08-18 15:51:11.380000 UTC,,2022-08-18 15:51:11.380000 UTC,,,,,19787734,,1,0,ethers.js,2
73447780,Calculating timestamp from SCTS,"<p>I'm writing an api to an SMS receiving device and one of the fields I see is SCTS - Service Center Timestamp. I've sent an SMS to it at 15:26 UTC and I have the following SCTS: <code>22082211263196</code>, so the time in this string is <code>11:26:31</code>, i.e. <code>UTC-4</code>.</p>
<p>I can't make sense of the timezone offset - 96. It's supposed to be the number of quarter-hours + the sign. In binary this value translates to <code>1100000</code> so if the first <code>1</code> means minus, what remains is <code>100000</code> or 32 in decimal, i.e. <code>32/4 = 8</code>, so <code>UTC-8</code>? Am I missing something? How do I get the correct timezone from SCTS?</p>",,0,0,,2022-08-22 15:45:14.833000 UTC,,2022-08-22 15:45:14.833000 UTC,,,,,15275032,,1,0,sms,2
73489350,Testing significance of rate of change in nutrient ratios against compound y,"<p>I have been working out the rate of change in nutrient ratios against a compound (Y).</p>
<p>I can see that the rate of nutrient change decreases as the compound Y rate of change increases graphically.</p>
<p>Just wondering what are the best tests to prove the significance please? I was using GLMs but I have both negative and positive values so it is hard to find an appropriate family.</p>
<p>Here is one of my graphs:</p>
<p><a href=""https://i.stack.imgur.com/PlN8Q.png"" rel=""nofollow noreferrer"">Nutrient ratio rate of change against Compound Y rate of change</a></p>
<p>Any help you can give would be highly appreciated.</p>
<p>Kind regards,</p>
<p>A</p>",,0,0,,2022-08-25 14:29:40.247000 UTC,,2022-08-25 14:29:40.247000 UTC,,,,,14675855,,1,0,glm|rate|significance,2
73511481,Graphql Permessions for Ticket Only And Admins Group,"<p>I have a Data Model on Aws Amplify
I wanna change something but it's about four days I can't do it and always fails
I hope someone can help me</p>
<p>there is a screenshot of my Model
<a href=""https://i.stack.imgur.com/4G4DO.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/4G4DO.png"" alt=""enter image description here"" /></a></p>
<p>So what it does Now
Users can create tickets
Only the Owner can see his ticket and edit it and anyone on the Admin Group</p>
<p>each Ticket has some messages
so what I want to do there
I want user and Admins can add Messages to a Ticket (user for owned tickets only )
Only Ticket Owner can see Ticket Messages ether its owner's message or message from admin</p>
<p>there is a built-in Owner-based Scope
but when I use it user can see messages from Admin
Thanks</p>",,0,0,,2022-08-27 13:42:09.123000 UTC,,2022-08-27 13:42:09.123000 UTC,,,,,16517653,,1,0,amazon-web-services|graphql|amplify,2
73519558,Divi custom header on phone not matching others,"<p>I am using this divi tutorial from Elegant Themes: <a href=""https://www.elegantthemes.com/blog/divi-resources/how-to-create-a-custom-global-header-with-divis-theme-builder"" rel=""nofollow noreferrer"">https://www.elegantthemes.com/blog/divi-resources/how-to-create-a-custom-global-header-with-divis-theme-builder</a></p>
<p>My Divi is up-to-date.</p>
<p>I have one section containing two rows each with one column. The first row has an image module with a logo and the second has a menu module. The section has a bottom border with rounded corners.</p>
<p>All of my sizing and spacing setting are the same for desktop, tablet, and phone.</p>
<p>It all displays correctly on desktop and tablet, but on the phone the right side of the section gets cut off and the rounded corner on the right disappears.</p>
<p>Desktop</p>
<p><a href=""https://i.stack.imgur.com/riCtY.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/riCtY.png"" alt=""Desktop"" /></a></p>
<p>Tablet</p>
<p><a href=""https://i.stack.imgur.com/QmACt.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/QmACt.png"" alt=""Tablet"" /></a></p>
<p>Phone</p>
<p><a href=""https://i.stack.imgur.com/5V014.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/5V014.png"" alt=""Phone"" /></a></p>
<p>Any ideas what could be causing this?</p>
<p>Thanks.</p>",,0,0,,2022-08-28 14:31:09.600000 UTC,,2022-08-28 14:31:09.600000 UTC,,,,,1873217,,1,0,header|divi,2
73206525,Keycloak 19.0 behind nginx (https) admin console does not load,"<p>I have to use keycloak 19.0 dockerized behind reverse proxy nginx</p>
<ul>
<li>request --&gt; https (nginx) ---&gt; http keycloak</li>
</ul>
<p>but admin console does not load : url (<a href=""https://keycloak.xxx/admin/master/console/"" rel=""nofollow noreferrer"">https://keycloak.xxx/admin/master/console/</a>).</p>
<p>on chrome console we can read error: <em>crbug/1173575, non-JS module files deprecated.</em>.</p>
<p><strong>Dockerfile</strong></p>
<pre><code>FROM quay.io/keycloak/keycloak:19.0 as builder

ENV KC_HEALTH_ENABLED=true
ENV KC_METRICS_ENABLED=true
ENV KC_DB=postgres
# no need to activate preview feature:
# ENV KC_FEATURES=token-exchange
# ENV KC_FEATURES=admin2

# Install custom providers
RUN curl -sL https://github.com/aerogear/keycloak-metrics-spi/releases/download/2.5.3/keycloak-metrics-spi-2.5.3.jar -o /opt/keycloak/providers/keycloak-metr&gt;

# Copy custom themes and plugins
# COPY /providers/*.jar providers/

RUN /opt/keycloak/bin/kc.sh build

FROM quay.io/keycloak/keycloak:19.0

COPY ./configs/nginx.conf /etc/nginx/nginx.conf
COPY ./configs/index.html /usr/share/nginx/html

COPY --from=builder /opt/keycloak/ /opt/keycloak/
WORKDIR /opt/keycloak

# ARGs

ARG KC_DB_URL
ARG KC_DB_SCHEMA
ARG KC_DB_USERNAME
ARG KC_DB_PASSWORD

ARG KC_HOSTNAME
ARG KC_PROXY

ARG KEYCLOAK_ADMIN
ARG KEYCLOAK_ADMIN_PASSWORD

# ENVs from ARGs

ENV KC_DB_URL=$KC_DB_URL
ENV KC_DB_SCHEMA=$KC_DB_SCHEMA
ENV KC_DB_USERNAME=$KC_DB_USERNAME
ENV KC_DB_PASSWORD=$KC_DB_PASSWORD


ENV KC_HOSTNAME=$KC_HOSTNAME
ENV KC_PROXY=$KC_PROXY
ENV KC_HOSTNAME_STRICT_HTTPS=false
ENV KC_HOSTNAME_STRICT=false
ENV KC_HTTP_ENABLED=true

ENV KEYCLOAK_ADMIN=$KEYCLOAK_ADMIN
ENV KEYCLOAK_ADMIN_PASSWORD=$KEYCLOAK_ADMIN_PASSWORD

ENTRYPOINT [&quot;/opt/keycloak/bin/kc.sh&quot;, &quot;start&quot;, &quot;--optimized&quot;]
</code></pre>
<p><strong>docker-compose.yml</strong></p>
<pre><code>services:

  postgres:
    image: postgres
    container_name: keycloak-postgres
    restart: always
    env_file:
      - ./env/postgres.env
    volumes:
      - type: volume
        source: keycloak-postgres-data
        target: /var/lib/postgresql/data
        read_only: false
        volume:
          nocopy: true
    ports:
      - 5433:5432
    networks:
      - keycloak-backend

  keycloak-service:
    depends_on:
      - postgres
    build:
      context: .
      dockerfile: Dockerfile
      args:
        - KC_DB_URL
        - KC_DB_SCHEMA
        - KC_DB_USERNAME
        - KC_DB_PASSWORD
        - KC_HOSTNAME
        - KC_PROXY
        - KEYCLOAK_ADMIN
        - KEYCLOAK_ADMIN_PASSWORD

    image: custom.keycloak:19.0
    container_name: keycloak-service
    restart: always
    env_file:
      - ./env/keycloak.env
    ports:
      - 8081:8080
    networks:
      - reverse-proxy-nginx
      - keycloak-backend

networks:
  reverse-proxy-nginx:
    external:
      name: reverse-proxy-nginx
  keycloak-backend:
    name: keycloak-backend

volumes:
  keycloak-postgres-data:
    external: true
    name: keycloak-postgres-data

</code></pre>
<p><strong>environment variables postgres</strong></p>
<pre><code>POSTGRES_DB=keycloak
POSTGRES_USER=postgres
POSTGRES_PASSWORD=postgres
IGNORE_INIT_HOOK_LOCKFILE=true
</code></pre>
<p><strong>environment variables keycloak</strong></p>
<pre><code>KC_DB_URL=&quot;jdbc:postgresql://postgres:5432/keycloak&quot;
KC_DB_SCHEMA=public
KC_DB_USERNAME=postgres
KC_DB_PASSWORD=postgres

KC_HOSTNAME=&quot;keycloak-service&quot;
KC_PROXY=edge

KEYCLOAK_ADMIN=admin
KEYCLOAK_ADMIN_PASSWORD=admin

#important for reverse proxy
PROXY_ADDRESS_FORWARDING=true
DB_VENDOR=POSTGRES
DB_ADDR=postgres
DB_PORT=5432
DB_DATABASE=keycloak
DB_USER=postgres
DB_PASSWORD=postgres
</code></pre>
<p><strong>nginx</strong></p>
<pre><code>server {
    listen 80;
    server_name keycloak.xxx;
    server_tokens off;

    location /.well-known/acme-challenge/ {
        root /var/www/certbot;
    }

    location / {
        return 301 https://keycloak.xxx$request_uri;
    }
}

server {
    listen 443 ssl;
    server_name keycloak.xxx;
    ssl_certificate /**/fullchain.pem;
    ssl_certificate_key /**/privkey.pem;

     proxy_set_header Host                  $host;
     proxy_set_header X-Forwarded-For       $proxy_add_x_forwarded_for;
     proxy_set_header X-Forwarded-Host      $host;
     proxy_set_header X-Forwarded-Server    $host;
     #proxy_set_header X-Forwarded-Proto     $scheme;
     proxy_set_header X-Forwarded-Proto     https;


     location / {
         proxy_pass http://keycloak-service:8080;
     }
}


</code></pre>",,1,0,,2022-08-02 11:07:41.960000 UTC,,2022-08-19 04:56:18.627000 UTC,2022-08-02 12:06:26.603000 UTC,,7362744,,7362744,,1,1,docker|nginx|keycloak|reverse-proxy,258
73277461,"Transforming const to the configured target environment (""es5"") is not supported yet when using vite","<p>this is my tsconfig for a react project built without create-react-app</p>
<pre><code>{
  &quot;compilerOptions&quot;: {
    &quot;target&quot;: &quot;es5&quot;,
    &quot;outDir&quot;: &quot;lib&quot;,
    &quot;lib&quot;: [&quot;dom&quot;, &quot;dom.iterable&quot;, &quot;esnext&quot;],
    &quot;declaration&quot;: true,
    &quot;declarationDir&quot;: &quot;lib&quot;,
    &quot;allowJs&quot;: true,
    &quot;skipLibCheck&quot;: true,
    &quot;esModuleInterop&quot;: true,
    &quot;allowSyntheticDefaultImports&quot;: true,
    &quot;strict&quot;: true,
    &quot;forceConsistentCasingInFileNames&quot;: true,
    &quot;module&quot;: &quot;esnext&quot;,
    &quot;moduleResolution&quot;: &quot;node&quot;,
    &quot;resolveJsonModule&quot;: true,
    &quot;isolatedModules&quot;: true,
    &quot;noEmit&quot;: true,
    &quot;jsx&quot;: &quot;react-jsx&quot;
  },
  &quot;include&quot;: [&quot;src&quot;],
  &quot;exclude&quot;: [&quot;node_modules&quot;, &quot;lib&quot;],
  &quot;references&quot;: [{ &quot;path&quot;: &quot;./tsconfig.vite.json&quot; }]
}
</code></pre>
<p>I am getting above error while running command <code>vite</code> which is supposed to spin up a dev server</p>",,1,0,,2022-08-08 11:52:30.327000 UTC,,2022-08-11 13:58:13.170000 UTC,2022-08-11 13:58:13.170000 UTC,,2761641,,2761641,,1,0,reactjs|vite|tsconfig|devserver,258
73360276,"I cannot access nor edit an Azure CDN endpoint due to an error ""s.@odata.type is not a function""","<p>I cannot access nor edit a CDN endpoint due to an error &quot;s.@odata.type is not a function&quot; (see attached screenshot).</p>
<p><img src=""https://i.stack.imgur.com/HDwX8.png"" alt=""enter image description here"" /></p>
<p>Your help is much appreciated. Thank you.</p>",,0,0,,2022-08-15 11:18:52.510000 UTC,,2022-08-15 18:29:55.857000 UTC,2022-08-15 11:19:15.503000 UTC,,6886501,,4635396,,1,1,azure|cdn,258
73222121,How to set base folder which should be opened in created new window,<p>I want to open a new window and there is have to be opened specified folder in vs code. How could I accomplish this?</p>,,0,0,,2022-08-03 12:55:02.820000 UTC,,2022-08-03 12:55:02.820000 UTC,,,,,17569967,,1,0,visual-studio-code,3
73224811,How to find Channel ID / Application ID for a .Net Service,<p>We are looking to connect to a vendor service to retrieve data.  The vendor is asking us to supply them with the Application ID and Channel ID of our service to prior to providing us access to their service.  How can I find this information in our .Net Service source code?</p>,,0,0,,2022-08-03 16:36:06.293000 UTC,,2022-08-03 16:36:06.293000 UTC,,,,,3285003,,1,0,.net|rest|web-services,3
73234748,OpenXML not replacing FieldCode which having more than 41characters as display text not with result values,"<p>While a Field Code has more than 40 characters then OpenXML does not replace FieldCode with result values also Formating is not getting applied for the same. The below is working fine filed codes which have up to 40 characters but failed for more than 40 characters.</p>
<p>var format = &quot;&quot;;
foreach (var paragraph in wordDocument.MainDocumentPart.RootElement.Descendants())
{
foreach (FieldCode fieldCode in paragraph.Descendants())
{
if (!String.IsNullOrEmpty(fieldCode.InnerText) &amp;&amp; fieldCode.InnerText.Trim() != null &amp;&amp; fieldCode.InnerText.Trim() != &quot;&quot;
&amp;&amp; (fieldCode.InnerText.Contains('#') || fieldCode.InnerText.Contains('@')))
{</p>
<pre><code>                    if (fieldCode.InnerText.Contains('#'))
                    {
                        var indexofsymbol = fieldCode.InnerText.IndexOf('#') + 1;
                        format = fieldCode.InnerText.Substring(indexofsymbol, fieldCode.InnerText.Length - indexofsymbol);
                    }
                    else if (fieldCode.InnerText.Contains('@'))
                    {
                        var indexofsymbol = fieldCode.InnerText.IndexOf('@') + 1;
                        format = fieldCode.InnerText.Substring(indexofsymbol, fieldCode.InnerText.Length - indexofsymbol);
                    }
                    Run xxxfield = (Run)fieldCode.Parent;
                    
                    Run rBegin = xxxfield.PreviousSibling&lt;Run&gt;();
                    Run rSep = xxxfield.NextSibling&lt;Run&gt;();
                    Run rText = rSep.NextSibling&lt;Run&gt;();
                    Run rEnd = rText.NextSibling&lt;Run&gt;();

                    if (null != xxxfield)
                    {

                        Text t = rEnd.GetFirstChild&lt;Text&gt;();
                        t = xxxfield.Descendants&lt;Text&gt;().FirstOrDefault();
                        if (t == null)
                            t = rText.GetFirstChild&lt;Text&gt;();

                        if (t != null)
                        {
                            var fieldName = t.Text.ToString().Substring(1, t.Text.Length - 2);
                            if (mergeFields.TryGetValue(fieldName, out dictValue))
                            {
                                if (fieldCode.InnerText.Contains('@'))
                                {
                                    DateTime date = DateTime.Parse(dictValue);
                                    t.Text = date.ToString(format);  //Convert.ToDateTime(dictValue).ToString(format);
                                }
                                else if (fieldCode.InnerText.Contains('#'))
                                {
                                    t.Text = Convert.ToDouble(dictValue).ToString(format);
                                }

                            }
                        }
                    }
                }
            }
        }
</code></pre>",,0,0,,2022-08-04 11:01:15.207000 UTC,,2022-08-04 11:01:15.207000 UTC,,,,,19690685,,1,0,openxml-sdk,3
73282909,How can I find an old API Google Maps Address I've used for my online shopify store?,<p>I am currently redoing my online store and had an API address for my store on my old theme. I want to put the same API google maps address on my new theme but lost the API address and don't want to register a new one.</p>,,0,0,,2022-08-08 19:11:09.300000 UTC,,2022-08-08 19:11:09.300000 UTC,,,,,19720907,,1,0,api,3
73304497,ANN - Constraints - Independence,"<p>I try to model time-series of plant biophysiological responses to various ecosystem drivers using ANN. During the night, I would like to remove some variables' influences, because science has proved that they should not have an influence on the processes I model, while their influence is important during the day. I thought about modifying my loss function by adding penalties targeting these variables during the night potentially with independent statistical tests.</p>
<p>Is this a legit way to solve this problem? Is there a more conventional way to impose independence at given parameter subspaces in Machine Learning?</p>
<p>Thanks in advance</p>",,0,0,,2022-08-10 10:16:32.840000 UTC,,2022-08-10 10:16:32.840000 UTC,,,,,19120775,,1,0,constraints|loss-function|piecewise|statistical-test,3
73352281,How Can I triangulate a Position using two DMEs,"<p>Is there a MATLAB Solution for the following link or can it be implemented in MATLAB of the following link?
<a href=""https://aviation.stackexchange.com/questions/46135/how-can-i-triangulate-a-position-using-two-dmes"">https://aviation.stackexchange.com/questions/46135/how-can-i-triangulate-a-position-using-two-dmes</a></p>",,0,0,,2022-08-14 14:04:43.420000 UTC,,2022-08-14 14:04:43.420000 UTC,,,,,19762327,,1,0,navigation,3
73390536,How to make phone number field a unique identifier like email in OSclass,"<p>I dont want users to register thesame phone number more than once just like email in OSclass registration page. I tried to duplicate and tweak the code for email like the one below but after clicking the submit button i got an error, thanks in advance i dont mind a github plugin for this</p>
<pre><code>if( !osc_validate_email($input['s_email']) ) {
  $flash_error .= _m('The email is not valid') . PHP_EOL;
  $error[] = 5;
}

$email_taken = $this-&gt;manager-&gt;findByEmail($input['s_email']);
if( $email_taken != false ) {
  osc_run_hook('register_email_taken', $input['s_email']);
  $flash_error .= _m('The specified e-mail is already in use') . PHP_EOL;
  $error[] = 3;
}

if($input['s_username']!='') {
  $username_taken = $this-&gt;manager-&gt;findByUsername($input['s_username']);
  if( !$error &amp;&amp; $username_taken != false ) {
    $flash_error .= _m( 'Username is already taken' ) . PHP_EOL;
    $error[] = 8;
</code></pre>",,0,0,,2022-08-17 14:47:26.477000 UTC,,2022-08-17 14:47:26.477000 UTC,,,,,19267611,,1,0,plugins|numbers|registration|osclass,3
73398967,WPF MVVM Toolkit library doesn't send the registered values,"<pre><code>    I am registering the events using MVVM Toolkit library (Microsoft.Toolkit.Mvvm.Messaging) as below.
    //code
     messenger.Register&lt;EventHandler, MessengerRequestMessage&lt;(string loadpointId, System.Windows.Point doubleClickLocation, IPartInfo partInfo)&gt;,string&gt; 
                    (this, &quot;MouseDoubleClick&quot; ,DoubleClickedHandler);
    
//code
    messenger is IMessenger with value messenger = WeakReferenceMessenger.Default;
    
</code></pre>
<p>checking whether event is registered or not
bool isReg = messenger.IsRegistered&lt;MessengerRequestMessage&lt;(string loadpointId, System.Windows.Point  doubleClickLocation, IPartInfo partInfo)&gt;, string&gt;(this, &quot;MouseDoubleClick&quot;);</p>
<pre><code>    getting true value that it's registered.
    
//event handler to execute
     public void DoubleClickedHandler(EventHandler recipient, MessengerRequestMessage&lt;(string loadpointId, System.Windows.Point doubleClickLocation, IPartInfo partInfo)&gt; message)
    {
    }
    
//assigning value of the tuple
     internal class MessengerRequestMessage&lt;T&gt;
        {
            public (string str, Point point, IPartInfo partInfo) t_str_pnt_prtInfo;
            private (string, bool, bool) tuple_str_bln_bln;
            private (bool, string) tuple_bool_str;
            private (string, string) tuple_str_str;
            private (List&lt;NodeInfo&gt;, List&lt;ConnectorInfo&gt;) tuple_list_node_connector;
            private (string, Point) tuple_string_point;
            private (string, string, bool) tuple_str_str_bln;
    
            private string str;
            private Point pnt;
            private IPartInfo partInfo;
    
            public MessengerRequestMessage(string str, Point pnt, IPartInfo partinfo)
            {
                this.str = str;
                this.pnt = pnt;
                this.partInfo = partinfo;
    
            }
            public MessengerRequestMessage((string, Point, IPartInfo) t)
            {
                this.t_str_pnt_prtInfo = t;
            }
    
            public MessengerRequestMessage((string, bool, bool) t)
            {
                this.tuple_str_bln_bln = t;
            }
    
            public MessengerRequestMessage((bool, string) t)
            {
                this.tuple_bool_str = t;
            }
    
            public MessengerRequestMessage((string, string) t)
            {
                this.tuple_str_str = t;
            }
    
            public MessengerRequestMessage((List&lt;NodeInfo&gt;, List&lt;ConnectorInfo&gt;) t)
            {
                this.tuple_list_node_connector = t;
            }
    
            public MessengerRequestMessage((string s, Point p) t)
            {
                this.tuple_string_point = t;
            }
    
            public MessengerRequestMessage((string, string, bool) t)
            {
                this.tuple_str_str_bln = t;
            }
        }
    
    I am sending parameter as below. It assigns value of tuple but doesn't send the value to handler method above. it's not invoked. I am not sure what's wrong with this? as parameters are passed as expected
//code
     (string loadpointId, System.Windows.Point doubleClickLocation, IPartInfo partInfo) tuple = (this.LoadpointId, doubleClickLocation, partInfo);
                    MessengerRequestMessage&lt;(string loadpointId, System.Windows.Point doubleClickLocation, IPartInfo partInfo)&gt; tuple1 = 
                        new MessengerRequestMessage&lt;(string loadpointId, System.Windows.Point doubleClickLocation, IPartInfo partInfo)&gt;(tuple);
                    _messenger.Send&lt;MessengerRequestMessage&lt;(string loadpointId, System.Windows.Point doubleClickLocation, IPartInfo partInfo)&gt;, string&gt;
                       (tuple1, &quot;MouseDoubleClick&quot;);
</code></pre>
<p>I have registered the event and passing the relevant parameters as above code snippet which is expected. after send messege the event is not getting invoked. can someone guide what's wrong?</p>",,0,0,,2022-08-18 07:24:37.353000 UTC,,2022-08-18 07:24:37.353000 UTC,,,,,19791324,,1,0,eventhandler|mvvm-toolkit,3
73402102,Unable to decrypt backup files of Mail-in-a-box stored in S3 or locally,"<p>I set up backups on Amazon S3. I have received three backup files. I also have access to the secret_key in my /home/user-data/backups directory. In my local windows system, I tried to open the file with gpg4win software. After trying to open the file, it asks me for the passphrase. I pasted the key from secret_key.txt file to there. This does not work as it gives error of Bad Passphrase. Am I doing something wrong?</p>",,0,0,,2022-08-18 11:14:18.043000 UTC,,2022-08-18 11:14:18.043000 UTC,,,,,16650996,,1,0,mailinabox,3
73422627,List<models.object1> updates every time an instance of Object1 is changed,"<p>I'm working on a wpf app. visual studio 2022
I have the following code in a file for testing and have set a button click event to run WriteWorkOrderList(). nothing gets passed to it: there are no other methods or anything:</p>
<pre><code>     private  List&lt;Models.WorkOrder&gt; _workOrderList = new List&lt;Models.WorkOrder&gt;();
    public List&lt;Models.WorkOrder&gt; WorkOrderList
    {
        get
        {
        
            return _workOrderList;
        }
        set
        {
            if (_workOrderList != value)
            {
                _workOrderList = value;
                NotifyPropertyChanged();
            }
        }
    }


    private   Models.WorkOrder _currentWorkOrder = new Models.WorkOrder();
    public Models.WorkOrder CurrentWorkorder
    {
        get
        {
            return _currentWorkOrder;
        }
        set
        {
            if (_currentWorkOrder != value)
            {

                _currentWorkOrder = value;
                NotifyPropertyChanged();
            }
        }
    }
   public void WriteWorkOrderList()
    {
        CurrentWorkorder.Customer.Name = &quot;Billy&quot;;
      WorkOrderList.Add(CurrentWorkorder);
    
    }
</code></pre>
<ol>
<li>I placed a Breakpoint at the beginning of the WriteWorkOrderList()
method</li>
<li>I'll let it continue the first time. and get one record in
WorkOrderList with Customer.Name=Billy.</li>
<li>the second time I click the
button and get to the breakpoint I will change the
CurrentWorkOrder.Customer.Name= &quot;joe&quot;.</li>
<li>I'll Step through the code</li>
<li>as soon as the line CurrentWorkorder.Customer.Name = &quot;Billy&quot;; gets processed the record in WorkOrderList updates to the new name</li>
</ol>
<p>I can't figure out how they are connecting to each other. All I'm trying to do is add a new WorkOrder to the Workorderlist but I haven't Even gotten that far</p>",,0,0,,2022-08-19 21:59:58.397000 UTC,,2022-08-19 21:59:58.397000 UTC,,,,,1627879,,1,0,list|object,3
73424104,"Why there is ""tag"" Showing in my ULR, I want to remove it","<p>This is <a href=""https://www.theblogarticle.com/tag/best-greenhouse-kits"" rel=""nofollow noreferrer"">https://www.theblogarticle.com/tag/best-greenhouse-kits</a>, I have written a post on <a href=""https://www.theblogarticle.com/tag/best-greenhouse-kits/"" rel=""nofollow noreferrer"">Greenhouse gasses effect</a>.
so please let me know how I can make it like <a href=""https://www.theblogarticle.com/best-greenhouse-kits"" rel=""nofollow noreferrer"">https://www.theblogarticle.com/best-greenhouse-kits</a></p>",,0,0,,2022-08-20 04:30:31.710000 UTC,,2022-08-20 04:30:31.710000 UTC,,,,,19358030,,1,0,tags|categories,3
73456433,flutter_local_notification groupkey not working on same value,"<p>i'm working on firebase FCM . i searched alot about groupkey  and seen the code about that...
but there is a problem on my code ... i cant find that. so i did the solved code but its not working yet . anyone can help me ?</p>
<p>its my code for onmessaging firebase :</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>void sendNotification(String? title , String? body , String? image , String? userCode , int dataHashCode) async {

  //download image//
  final String largeIconPath = await _downloadAndSaveFile(
      image! , 'largeIcon');

  FlutterLocalNotificationsPlugin flutterLocalNotificationsPlugin =
  FlutterLocalNotificationsPlugin();

  const AndroidInitializationSettings initializationSettingsAndroid =
  AndroidInitializationSettings('ic_stat_verified');
  const IOSInitializationSettings initializationSettingsIOS = IOSInitializationSettings(
      requestAlertPermission: true,
      requestBadgePermission: true,
      requestSoundPermission: true);

  final InitializationSettings initializationSettings =
  InitializationSettings(
    android: initializationSettingsAndroid,
    iOS: initializationSettingsIOS,
  );
  await flutterLocalNotificationsPlugin.initialize(
    initializationSettings,
  );

  const AndroidNotificationChannel channel = AndroidNotificationChannel(
      ""high_channel"",
      ""high_importance_notification"",
      description: ""this channel is for importance"",
      importance: Importance.max,
  );

  const String goupKey = ""com.example.instagramproject"";
  flutterLocalNotificationsPlugin.show(
      dataHashCode,
      title,
      body,
      NotificationDetails(android: AndroidNotificationDetails(
        channel.id ,
        channel.name ,
        channelDescription: channel.description,
        importance: channel.importance,
        priority: Priority.high,
        largeIcon: FilePathAndroidBitmap(largeIconPath),
        tag: userCode,
        groupKey: goupKey,
        setAsGroupSummary: true,
        // autoCancel: true
      ),
      ),
  );
}</code></pre>
</div>
</div>
</p>
<p>my focus is below i will show you :</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>const AndroidNotificationChannel channel = AndroidNotificationChannel(
      ""high_channel"",
      ""high_importance_notification"",
      description: ""this channel is for importance"",
      importance: Importance.max,
  );

  const String goupKey = ""com.example.instagramproject"";
  flutterLocalNotificationsPlugin.show(
      dataHashCode,
      title,
      body,
      NotificationDetails(android: AndroidNotificationDetails(
        channel.id ,
        channel.name ,
        channelDescription: channel.description,
        importance: channel.importance,
        priority: Priority.high,
        largeIcon: FilePathAndroidBitmap(largeIconPath),
        tag: userCode,
        groupKey: goupKey,
        setAsGroupSummary: true,
        // autoCancel: true
      ),
      ),
  );</code></pre>
</div>
</div>
</p>
<p>the cods i put for you working like this. i shared the image :
<a href=""https://i.stack.imgur.com/URNih.png"" rel=""nofollow noreferrer"">enter image description here</a></p>
<p>the same notification from 1 user who's comming from firebase messaging  not working what im want ! please help me if you are solved this problem.</p>",,0,0,,2022-08-23 09:42:11.613000 UTC,,2022-08-23 09:42:11.613000 UTC,,,,,19465559,,1,0,javascript|html,3
73459586,Flutter customize Date picker Time Picker,"<p><a href=""https://i.stack.imgur.com/W16kT.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/W16kT.png"" alt=""enter image description here"" /></a><strong>Hello everyone, hope you all are doing well. actually, I want to develop a  Date Time picker. the image of the design  below</strong></p>",,0,0,,2022-08-23 13:24:43.360000 UTC,,2022-08-23 13:24:43.360000 UTC,,,,,10450848,,1,0,flutter-datetime-picker,3
